time,BTC,XRP,BNB,ADA,LINK,ZEC,TRX,LTC,PAXG,AVAX,BCH,XAUT,AAVE,UNI,DASH,DOT,XLM,HBAR,NEAR,XMR,SNX,CRV,FET,FIL,BTCB,MLN,ZEN,ATOM,INJ,ALGO,ETC,OKB,RUNE,XDC,STORJ,COMP,BAT,VET,MANA,AR,SUSHI,CRO,AXS,TRB,OM,DEGO,CHZ,RSR,NEO,ZRX,VRA,THETA,KNC,QNT,UMA,XTZ,CELO,QTUM,CLO,CHR,EGLD,BSV,ACH,XYO,STEEM,LPT,IOTX,XVG,BEAM,KDA,YFI,CTC,KSM,ARPA,NMR,WAVES,PRO,ARK,ETH,SOL,DOGE
2025-02-15,97596.21,2.762,662.39,0.7811,19.0,32.21,0.2375,133.84,2909.65,25.48,333.12,2882.1,253.35,9.815,27.08,5.022,0.3489,0.2293,3.405,230.09,0.9861,0.5114,0.7715,3.417,74173.12,13.29,15.74,4.832,15.3,0.2845,20.82,52.19,1.341,0.09963,0.3397,56.51,0.1836,0.03404,0.3287,9.218,0.8874,0.08871,4.395,36.3,7.572,1.828,0.059,0.008468,11.01,0.3208,0.002537,1.363,0.4258,94.43,1.669,0.8867,0.448,3.282,0.00074,0.1355,22.53,39.4,0.02477,0.01708,0.1732,7.818,0.03008,0.00668,0.01085,0.5402,5977.77,0.7987,20.28,0.037,11.21,1.581,1.032,0.3836,2693.56,194.48,0.27172398567199707
2025-02-16,96132.69,2.729,673.22,0.7714,18.7,34.17,0.2424,125.67,2904.57,24.86,326.47,2880.0,254.03,9.583,26.78,4.88,0.3426,0.2201,3.417,229.71,0.9799,0.5099,0.7792,3.4,73060.84,13.91,14.62,4.767,14.9,0.2752,20.45,51.59,1.257,0.09814,0.3618,55.0,0.186,0.0331,0.3292,9.282,0.8911,0.08771,4.371,36.85,7.432,1.829,0.05977,0.008282,10.89,0.3268,0.002522,1.335,0.4327,94.53,1.664,0.8988,0.439,3.201,0.00074,0.1345,22.38,39.46,0.02665,0.01602,0.1815,8.034,0.02599,0.006414,0.01064,0.5396,5928.85,0.7982,20.21,0.0369,11.64,1.673,1.0,0.4097,2663.32,188.49,0.2657400071620941
2025-02-17,95790.31,2.66,667.56,0.809,19.11,36.43,0.2388,122.31,2915.37,25.02,323.77,2900.3,264.47,9.941,26.47,4.888,0.334,0.2124,3.257,238.23,1.011,0.5167,0.7581,3.434,72800.64,13.37,14.09,4.817,14.98,0.2701,20.9,50.38,1.21,0.09434,0.3794,55.75,0.1851,0.03292,0.3291,9.203,0.9087,0.08782,4.46,36.77,7.231,1.8,0.0602,0.008389,10.91,0.3318,0.002513,1.328,0.4266,97.19,1.662,0.8908,0.436,3.312,0.00074,0.1385,22.53,39.61,0.02968,0.01609,0.1745,7.779,0.02641,0.006421,0.01071,0.5346,5998.03,0.8017,19.99,0.0365,11.48,1.667,1.003,0.4856,2743.2,177.69,0.2581480145454407
2025-02-18,95630.67,2.561,647.9,0.7536,17.85,33.81,0.2392,129.65,2950.21,23.53,316.08,2935.7,249.36,9.626,25.75,4.764,0.3234,0.2069,3.136,236.84,0.9648,0.4961,0.7303,3.227,72679.31,12.25,13.36,4.572,13.9,0.2574,20.18,49.35,1.189,0.0902,0.3765,52.94,0.176,0.03159,0.3139,8.769,0.8551,0.08498,4.184,33.92,7.598,1.688,0.0555,0.007863,10.48,0.3127,0.002493,1.253,0.4157,95.5,1.564,0.8538,0.424,3.107,0.00074,0.1283,21.52,37.51,0.0364,0.01605,0.1677,7.119,0.02591,0.006142,0.0097,0.5228,5740.29,0.7524,18.88,0.0354,10.76,1.783,0.9324,0.4287,2669.34,169.08,0.2509010136127472
2025-02-19,96640.99,2.738,653.68,0.7738,17.98,36.25,0.2424,134.93,2948.49,23.74,322.75,2926.7,252.95,9.435,26.52,4.889,0.3418,0.2158,3.158,239.54,0.952,0.5157,0.7232,3.324,73447.15,12.38,13.38,4.689,14.92,0.2613,21.16,49.65,1.166,0.08996,0.3744,54.83,0.1772,0.03181,0.3182,9.156,0.8813,0.08419,4.282,35.99,7.596,1.643,0.05428,0.008218,10.64,0.315,0.002501,1.269,0.421,98.14,1.675,0.873,0.435,3.247,0.00074,0.1275,21.97,37.93,0.03439,0.01603,0.1727,7.1,0.02442,0.006599,0.009689,0.5291,5896.73,0.7638,19.55,0.0354,11.1,1.757,0.9275,0.5097,2715.77,169.01,0.2547680139541626
2025-02-20,98345.66,2.689,656.65,0.8038,18.29,36.58,0.2464,130.87,2956.17,25.15,325.95,2938.5,261.38,9.349,27.65,5.048,0.3446,0.2222,3.47,229.12,0.9982,0.5319,0.7748,3.497,74742.7,12.97,13.59,4.925,15.71,0.2712,20.93,49.33,1.242,0.0896,0.3881,55.25,0.1867,0.03277,0.3276,9.905,0.9177,0.08594,4.408,36.97,8.029,1.674,0.05439,0.008742,10.98,0.3292,0.002556,1.343,0.4367,98.88,1.654,0.8961,0.444,3.283,0.00074,0.1389,23.23,38.49,0.03772,0.01557,0.1742,7.491,0.02847,0.006875,0.009655,0.5604,5937.12,0.7834,20.04,0.0366,11.48,1.736,0.8952,0.4937,2740.39,176.05,0.2548600137233734
2025-02-21,96150.27,2.571,647.28,0.7617,17.41,35.08,0.2379,128.09,2942.68,24.51,313.72,2941.0,242.77,8.737,26.62,5.058,0.3259,0.2143,3.308,232.88,0.9582,0.4981,0.7531,3.318,73074.21,12.69,12.65,4.768,15.24,0.2637,20.19,48.83,1.2,0.08536,0.3662,52.86,0.1788,0.03112,0.3107,9.4,0.8756,0.08338,4.194,35.26,7.599,1.51,0.0511,0.008515,10.46,0.3123,0.002445,1.318,0.4127,94.72,1.538,0.871,0.428,3.077,0.00074,0.1348,22.37,36.66,0.03468,0.01504,0.1669,7.137,0.02534,0.006335,0.009408,0.533,5824.47,0.7533,19.76,0.0358,11.2,1.663,0.9,0.4779,2659.66,168.89,0.23930799961090088
2025-02-22,96580.46,2.574,668.63,0.7737,17.76,35.82,0.2393,125.95,2952.05,25.84,320.96,2933.9,247.13,9.044,27.36,5.043,0.3343,0.2165,3.469,234.99,1.024,0.5041,0.7881,3.435,73401.15,13.07,13.62,4.964,15.28,0.2662,20.48,49.59,1.359,0.08703,0.3751,56.26,0.184,0.03246,0.3187,9.621,0.905,0.08564,4.263,37.65,8.261,1.585,0.05271,0.008718,10.81,0.3247,0.00253,1.352,0.4369,96.29,1.743,0.8941,0.443,3.08,0.00074,0.1408,23.48,37.31,0.03364,0.01536,0.1741,7.573,0.02323,0.00655,0.009711,0.5545,6112.83,0.7691,20.34,0.0376,11.14,1.709,0.9344,0.4732,2764.03,172.16,0.2467229962348938
2025-02-23,96274.12,2.576,658.13,0.7696,17.61,35.89,0.246,129.87,2963.61,24.86,327.89,2935.1,247.75,9.021,27.16,4.953,0.333,0.2112,3.433,236.2,1.006,0.5093,0.7574,3.412,73168.33,12.98,13.43,4.878,16.14,0.2595,20.76,49.35,1.408,0.08498,0.3884,55.37,0.1845,0.03218,0.3156,9.239,0.8792,0.08499,4.128,37.52,8.501,1.526,0.0522,0.008766,10.63,0.3237,0.00248,1.315,0.4335,94.92,1.643,0.8661,0.427,3.012,0.00074,0.1352,23.26,37.62,0.03165,0.01534,0.1709,7.413,0.02599,0.006401,0.009521,0.5363,6002.44,0.755,20.14,0.037,12.15,1.723,0.9093,0.4794,2821.31,168.04,0.24302299320697784
2025-02-24,91536.97,2.277,614.12,0.6814,15.25,33.01,0.24,114.78,2985.54,21.88,291.57,2947.9,210.78,7.975,24.15,4.414,0.2978,0.1965,3.063,226.8,0.8814,0.4347,0.6672,3.015,69568.1,11.58,11.78,4.357,13.84,0.2271,18.65,46.45,1.355,0.07881,0.3354,50.46,0.1641,0.02806,0.2829,7.871,0.752,0.07744,3.681,32.3,8.03,1.361,0.0476,0.007397,9.419,0.2914,0.002171,1.143,0.389,85.15,1.505,0.7743,0.378,2.638,0.00074,0.1186,20.39,33.77,0.0283,0.01359,0.1546,6.292,0.02183,0.005455,0.008256,0.4816,5543.49,0.6948,18.13,0.0329,10.22,1.564,0.7962,0.4229,2513.82,141.99,0.21035900712013245
2025-02-25,88609.26,2.32,622.75,0.6825,15.29,33.46,0.2308,114.48,2935.84,21.94,291.57,2922.6,204.91,8.307,25.44,4.634,0.2952,0.1982,3.006,216.47,0.8997,0.4544,0.6662,3.138,67343.04,11.69,12.1,4.452,13.52,0.2317,18.87,45.94,1.465,0.079,0.3366,51.24,0.1661,0.02866,0.2863,8.043,0.7775,0.07646,3.672,33.81,7.746,1.391,0.04971,0.007668,9.585,0.2928,0.002259,1.17,0.391,100.64,1.515,0.7772,0.391,2.632,0.00074,0.1215,21.07,34.89,0.03036,0.01374,0.1533,6.61,0.02335,0.005683,0.008365,0.4979,5748.44,0.7208,19.86,0.0341,10.65,1.551,0.8234,0.4315,2493.59,144.11,0.2123890072107315
2025-02-26,84128.38,2.196,610.86,0.6463,15.23,36.08,0.2273,124.52,2934.4,21.85,293.61,2928.4,202.33,7.894,26.36,4.744,0.2861,0.1959,3.017,214.07,0.8709,0.4615,0.6594,3.146,63937.57,11.65,13.11,4.601,12.96,0.2359,18.75,45.18,1.594,0.08166,0.3306,50.7,0.165,0.02796,0.2881,8.319,0.7907,0.07342,3.637,34.77,7.116,1.469,0.0503,0.007585,9.493,0.29,0.00215,1.18,0.3864,101.24,1.495,0.7591,0.387,2.555,0.00074,0.1223,21.17,35.06,0.03158,0.0137,0.1505,6.99,0.03519,0.005716,0.007996,0.4913,5577.4,0.7084,20.04,0.034,10.09,1.54,0.7649,0.4131,2331.45,134.83,0.2055409997701645
2025-02-27,84657.34,2.197,604.88,0.645,15.09,36.61,0.2286,126.78,2880.89,22.49,296.61,2884.7,203.81,7.863,26.21,4.93,0.2831,0.1995,3.055,209.28,0.9021,0.4532,0.6553,3.26,64339.58,11.75,13.52,4.565,13.55,0.2372,18.69,46.34,1.246,0.08128,0.3419,52.04,0.1674,0.02819,0.2951,8.536,0.8126,0.07412,3.661,35.6,7.378,1.517,0.0507,0.007499,9.552,0.295,0.002133,1.172,0.3972,97.37,1.48,0.7621,0.391,2.586,0.00074,0.1187,22.16,35.3,0.03002,0.01335,0.1526,6.9,0.03958,0.005648,0.008404,0.4897,5730.77,0.7137,19.87,0.034,10.29,1.559,0.7643,0.4114,2305.48,137.62,0.20682400465011597
2025-02-28,84322.57,2.145,587.81,0.6327,14.81,37.58,0.2333,128.0,2860.2,22.37,315.56,2860.9,192.3,7.494,25.93,4.711,0.2863,0.2134,3.066,218.01,0.9099,0.4499,0.6526,3.246,64085.15,11.85,13.62,4.634,13.32,0.2379,19.55,45.04,1.284,0.08011,0.3308,50.9,0.1676,0.02804,0.2957,8.305,0.7931,0.07362,3.758,36.37,7.509,1.528,0.05101,0.007366,9.623,0.2988,0.00217,1.164,0.3962,96.15,1.506,0.767,0.394,2.547,0.00074,0.1207,21.72,35.74,0.032,0.01292,0.1514,6.63,0.03547,0.005614,0.0085,0.5013,5581.17,0.7066,19.66,0.0336,10.25,1.484,0.7698,0.4005,2237.91,148.03,0.20196300745010376
2025-03-01,86050.58,2.191,607.6,0.659,14.75,37.8,0.234,124.28,2851.13,21.87,311.29,2850.86,194.99,7.494,25.49,4.66,0.3112,0.2526,3.27,223.42,0.8889,0.436,0.6399,3.242,65398.44,11.6,12.55,4.492,13.02,0.2534,19.07,45.49,1.24,0.0803,0.3278,50.3,0.168,0.02844,0.2943,8.238,0.7908,0.0738,3.721,35.48,7.633,1.508,0.05021,0.007364,9.625,0.2901,0.002104,1.17,0.3901,92.07,1.477,0.7646,0.389,2.523,0.00074,0.1171,21.65,34.88,0.02985,0.01297,0.1527,6.512,0.03176,0.005542,0.00831,0.4959,5487.71,0.7454,19.18,0.0332,10.08,1.445,0.8113,0.3976,2216.64,143.68,0.20653699338436127
2025-03-02,94275.76,2.94,624.01,1.136,17.42,41.28,0.2441,127.85,2874.52,24.96,334.21,2876.9,223.55,8.267,27.33,5.204,0.3511,0.2641,3.554,229.89,1.009,0.5005,0.7476,3.564,71649.58,12.3,14.37,4.909,14.34,0.291,20.99,48.25,1.397,0.0838,0.3511,54.2,0.1814,0.03219,0.3189,8.964,0.8919,0.0825,3.972,38.22,7.601,1.639,0.05359,0.008247,10.3,0.3175,0.002377,1.294,0.4223,98.35,1.586,0.859,0.426,2.713,0.00074,0.1316,25.46,37.47,0.03129,0.0142,0.1594,7.5,0.03342,0.006473,0.008938,0.5726,6022.64,0.7813,21.06,0.03591,10.99,1.48,0.937,0.4195,2519.69,178.5,0.2392670065164566
2025-03-03,86158.95,2.386,575.63,0.8571,14.44,36.31,0.2312,109.83,2889.77,20.94,320.93,2889.77,180.7,7.122,24.12,4.47,0.2923,0.2232,2.971,218.67,0.8958,0.4129,0.6168,3.068,65480.8,10.98,11.69,4.226,11.96,0.238,18.69,43.64,1.273,0.07618,0.2998,46.81,0.1565,0.02694,0.2723,7.35,0.7325,0.07674,3.451,33.66,7.147,1.502,0.04653,0.00684,8.78,0.2713,0.002005,1.088,0.3611,87.61,1.339,0.7415,0.371,2.29,0.00074,0.1126,22.64,33.6,0.02644,0.0124,0.1426,6.191,0.02747,0.005455,0.0072,0.4889,5355.5,0.6848,17.94,0.0311,8.74,1.327,0.9803,0.3438,2145.57,142.02,0.19907599687576294
2025-03-04,87255.42,2.454,583.83,0.9408,14.86,35.08,0.2426,103.65,2928.41,20.0,320.28,2921.2,206.69,7.07,24.2,4.329,0.2949,0.2414,2.812,224.32,0.933,0.4182,0.5871,3.018,66314.12,10.41,11.09,4.16,11.08,0.2385,18.95,42.58,1.2,0.07524,0.3005,49.4,0.1569,0.02712,0.2769,7.407,0.7095,0.07378,3.441,31.21,7.266,1.543,0.04788,0.006611,8.781,0.2732,0.00186,1.036,0.3586,88.1,1.332,0.7353,0.371,2.341,0.00074,0.1078,21.33,33.6,0.02685,0.01225,0.1394,6.099,0.03081,0.005276,0.00681,0.4825,5384.24,0.6792,17.81,0.0303,8.98,1.448,0.8993,0.3455,2170.02,144.92,0.19914600253105164
2025-03-05,90610.8,2.5,598.3,0.9742,16.42,36.36,0.2436,104.76,2932.17,21.73,391.87,2921.3,220.91,7.521,24.95,4.525,0.2996,0.2492,2.99,227.64,0.9391,0.4374,0.6186,3.136,68864.21,10.61,11.38,4.326,12.1,0.2502,20.48,43.82,1.285,0.07487,0.3104,51.55,0.1631,0.02893,0.2906,7.658,0.7327,0.08031,3.592,32.1,7.109,1.574,0.0489,0.006838,9.226,0.2842,0.0019,1.086,0.3709,88.45,1.352,0.776,0.383,2.367,0.00074,0.1124,21.68,37.49,0.02635,0.01211,0.1439,6.31,0.03019,0.00547,0.007025,0.5046,5514.78,0.7231,18.52,0.03112,9.13,1.486,0.8714,0.3697,2241.98,146.27,0.20472000539302826
2025-03-06,89931.91,2.6,596.43,0.9065,17.05,34.09,0.2401,103.41,2926.59,20.99,394.96,2907.8,208.5,7.103,24.48,4.43,0.2961,0.2377,3.055,228.9,0.8882,0.4196,0.6298,3.087,68348.25,9.974,10.84,4.255,11.88,0.2403,19.96,42.98,1.238,0.07318,0.3027,48.83,0.1615,0.028,0.2809,7.259,0.7025,0.08883,3.524,31.15,6.815,1.575,0.04788,0.006603,8.998,0.274,0.001833,1.06,0.3673,84.21,1.343,0.7659,0.375,2.315,0.00074,0.1092,20.64,37.02,0.02455,0.01182,0.1418,6.081,0.02757,0.005308,0.007,0.4947,5396.01,0.7,18.21,0.03031,9.133,1.486,0.8734,0.375,2202.48,143.36,0.2017270028591156
2025-03-07,86766.61,2.384,594.44,0.8181,15.93,32.91,0.2436,103.66,2927.51,20.15,388.75,2912.5,196.6,7.067,24.21,4.41,0.2832,0.2325,2.939,216.82,0.9162,0.4286,0.5833,3.112,65942.62,10.04,10.42,4.261,11.48,0.233,20.36,43.56,1.221,0.07622,0.3033,50.6,0.1602,0.02781,0.2882,7.125,0.702,0.08299,3.52,30.78,6.561,1.871,0.04888,0.006503,8.892,0.2746,0.0018,1.044,0.3618,78.75,1.311,0.7611,0.377,2.306,0.00074,0.109,20.05,36.29,0.02563,0.01118,0.14,6.02,0.0259,0.005288,0.00689,0.4803,5353.43,0.6752,17.82,0.0296,9.08,1.484,0.816,0.367,2138.99,139.21,0.19797299802303314
2025-03-08,86225.0,2.325,593.14,0.8049,15.25,32.61,0.2439,102.29,2938.56,20.48,385.81,2910.0,195.61,7.159,24.11,4.288,0.2757,0.2269,2.885,220.63,0.886,0.4271,0.6023,3.102,65531.0,9.79,10.25,4.104,11.28,0.2246,20.22,43.89,1.305,0.0754,0.2963,48.69,0.1566,0.02713,0.2766,7.144,0.6726,0.08481,3.411,29.85,6.536,1.926,0.0474,0.00617,8.745,0.2686,0.001703,1.004,0.3602,84.99,1.255,0.741,0.373,2.241,0.00074,0.1076,19.96,35.67,0.02479,0.01117,0.1388,5.939,0.02406,0.005288,0.006492,0.4806,5310.56,0.6631,17.51,0.0294,8.88,1.449,0.8479,0.357,2201.51,136.94,0.19217200577259064
2025-03-09,80719.05,2.138,554.54,0.721,13.8,29.91,0.2321,94.57,2936.56,17.96,357.36,2905.89,178.35,6.394,22.03,4.017,0.263,0.1994,2.551,211.53,0.8113,0.3766,0.5287,2.785,61346.48,8.96,9.261,3.806,9.477,0.2011,17.95,40.99,1.214,0.06869,0.2657,43.24,0.1476,0.0247,0.2575,6.37,0.5845,0.08077,3.077,26.47,6.173,1.765,0.04328,0.005234,7.938,0.2411,0.001414,0.8983,0.3284,76.69,1.126,0.6784,0.335,2.042,0.00074,0.09569,18.5,32.24,0.02215,0.01005,0.125,5.469,0.02196,0.004626,0.005662,0.4264,4930.51,0.599,16.55,0.0262,8.05,1.405,0.7718,0.3148,2015.51,126.44,0.16780300438404083
2025-03-10,78561.62,2.02,531.08,0.6705,12.65,29.19,0.2291,87.43,2893.42,16.26,331.34,2841.57,180.31,5.904,21.02,3.868,0.2418,0.1893,2.283,201.15,0.781,0.3656,0.4612,2.642,59706.83,8.648,8.089,3.578,8.782,0.1838,16.86,40.78,1.029,0.06734,0.26,41.15,0.1429,0.02259,0.2487,5.632,0.575,0.07604,2.86,25.43,6.283,1.629,0.0409,0.004862,7.447,0.23,0.001418,0.814,0.3113,71.13,1.173,0.6389,0.318,2.001,0.00074,0.0943,17.47,30.58,0.02165,0.009182,0.1212,4.943,0.02586,0.004381,0.005271,0.3975,4846.36,0.5523,15.71,0.0255,7.72,1.367,0.7822,0.3119,1861.15,118.29,0.1540600061416626
2025-03-11,82919.47,2.17,551.58,0.7238,13.13,30.25,0.2244,90.42,2927.89,17.5,339.88,2920.0,181.95,6.095,21.77,4.042,0.2553,0.1971,2.448,212.39,0.803,0.4013,0.4816,2.741,63018.8,8.839,8.72,3.882,9.096,0.1912,17.85,41.41,1.13,0.06951,0.2753,40.48,0.1461,0.02395,0.2611,6.022,0.602,0.08025,3.093,27.21,6.31,1.681,0.04321,0.005218,7.739,0.2394,0.00173,0.8577,0.3248,76.15,1.199,0.6748,0.327,2.108,0.00074,0.09932,18.18,31.8,0.023,0.01145,0.1267,5.24,0.02488,0.004673,0.005809,0.4266,5073.98,0.5846,15.98,0.0267,8.08,1.441,0.8213,0.3259,1919.84,125.26,0.16416600346565247
2025-03-12,83665.14,2.239,569.76,0.7357,13.48,30.25,0.223,91.51,2946.79,18.91,353.78,2934.7,174.78,5.908,22.17,3.969,0.2594,0.2009,2.555,208.82,0.823,0.4063,0.5025,2.789,63585.51,9.02,9.087,3.888,9.667,0.1958,17.97,41.54,1.181,0.0673,0.2811,41.86,0.1482,0.02432,0.2705,6.123,0.6153,0.08429,3.189,28.09,6.517,1.668,0.0439,0.005525,7.932,0.2453,0.001835,0.8982,0.3363,76.52,1.188,0.6861,0.334,2.14,0.00074,0.1007,18.46,33.06,0.02332,0.01067,0.129,5.35,0.02372,0.004751,0.006081,0.4411,5104.01,0.6235,16.0,0.0274,8.29,1.447,0.799,0.328,1908.98,126.58,0.17238099873065948
2025-03-13,81081.43,2.252,579.57,0.7026,13.03,30.98,0.2252,88.06,3004.9,18.5,325.89,2991.9,162.71,5.89,22.13,3.979,0.2737,0.1893,2.571,207.03,0.8021,0.3936,0.4971,2.746,61621.89,8.982,8.922,3.907,9.279,0.1957,17.88,41.35,1.098,0.06654,0.2815,40.13,0.1437,0.02375,0.2714,5.984,0.5934,0.0811,3.17,27.39,6.306,1.629,0.04259,0.005451,7.708,0.2417,0.001727,0.865,0.3316,74.98,1.134,0.677,0.325,2.097,0.00074,0.09766,17.57,33.61,0.02264,0.01041,0.1282,5.17,0.02291,0.004641,0.006071,0.4346,4958.14,0.6164,15.86,0.0268,8.3,1.401,0.7981,0.3235,1862.97,123.29,0.1650650054216385
2025-03-14,83995.47,2.356,587.88,0.7372,13.66,32.31,0.2224,91.3,2991.19,18.57,331.23,2948.24,173.14,6.025,22.71,4.184,0.2762,0.191,2.608,210.3,0.8281,0.4096,0.5177,2.887,63836.56,9.436,9.235,4.288,9.967,0.1985,18.03,46.11,1.177,0.06799,0.2915,41.45,0.149,0.02465,0.273,6.467,0.618,0.08248,3.206,28.44,6.264,1.671,0.04371,0.005543,8.023,0.2512,0.001817,0.9053,0.3444,75.84,1.174,0.7072,0.336,2.151,0.00074,0.1021,18.02,33.98,0.02315,0.01111,0.1311,5.392,0.02407,0.004817,0.006332,0.4413,5042.26,0.6206,16.49,0.02757,8.721,1.428,0.7777,0.3393,1909.47,133.31,0.17179900407791138
2025-03-15,84355.92,2.391,619.85,0.7467,14.02,32.29,0.2215,92.47,2997.73,19.4,342.47,2981.14,172.96,6.28,23.17,4.35,0.2746,0.1928,2.642,213.13,0.857,0.419,0.5254,2.949,64110.5,9.61,9.28,4.65,10.19,0.1998,17.96,46.45,1.184,0.06785,0.293,42.2,0.1505,0.02533,0.2767,6.648,0.653,0.0841,3.299,29.48,6.624,1.693,0.0467,0.005831,8.19,0.2551,0.001749,0.9144,0.3509,78.81,1.204,0.7127,0.348,2.209,0.00074,0.1032,18.43,34.41,0.02336,0.01116,0.1323,5.54,0.02624,0.005134,0.006748,0.4683,5202.31,0.6162,16.89,0.02851,8.85,1.442,0.7823,0.345,1937.39,135.91,0.1760679930448532
2025-03-16,82572.37,2.294,602.2,0.7048,13.37,32.77,0.2121,90.25,3001.51,18.27,333.13,2998.8,164.74,6.141,22.68,4.3,0.2627,0.1848,2.517,209.07,0.811,0.4118,0.5063,2.835,62755.0,9.122,9.238,4.616,9.591,0.1864,17.48,48.09,1.134,0.06714,0.2813,41.87,0.1439,0.02425,0.2559,6.633,0.6068,0.08299,3.175,28.12,6.751,1.649,0.044,0.005478,7.777,0.242,0.001635,0.8544,0.3547,76.89,1.149,0.6804,0.334,2.112,0.00074,0.09811,17.76,33.52,0.02228,0.01074,0.1298,5.321,0.02334,0.004831,0.006151,0.4435,4925.82,0.6278,16.36,0.0267,8.42,1.368,0.7478,0.3253,1887.44,125.99,0.16823500394821167
2025-03-17,84025.12,2.338,631.87,0.7177,14.02,34.27,0.2206,92.31,3013.33,18.82,337.56,3006.2,174.79,6.296,23.34,4.372,0.273,0.1915,2.638,212.63,0.872,0.433,0.5233,3.024,63859.09,9.699,9.56,4.633,9.969,0.1912,17.83,50.94,1.197,0.06823,0.2954,43.38,0.152,0.02532,0.2766,6.898,0.6579,0.08537,3.431,30.33,6.984,1.684,0.04558,0.005755,8.195,0.2611,0.001674,0.9096,0.3619,77.57,1.3,0.7156,0.356,2.214,0.00074,0.1055,18.38,34.18,0.02321,0.01081,0.135,5.747,0.02562,0.005066,0.006476,0.4694,5115.56,0.6489,17.42,0.0282,10.92,1.437,0.752,0.3479,1927.0,128.16,0.17346499860286713
2025-03-18,82716.74,2.285,627.99,0.7016,13.91,33.16,0.2371,90.05,3067.14,18.99,335.26,3043.3,170.01,6.37,24.08,4.449,0.2734,0.1884,2.585,209.06,0.842,0.45,0.5143,2.925,62864.72,9.457,9.125,4.725,9.656,0.1865,17.7,53.5,1.187,0.06673,0.2933,43.24,0.1538,0.02528,0.2693,6.855,0.6575,0.07878,3.376,30.16,7.038,1.688,0.04579,0.005605,8.383,0.2595,0.001625,0.916,0.3622,78.22,1.289,0.7082,0.353,2.235,0.00074,0.1025,18.05,33.94,0.02267,0.0103,0.1387,5.651,0.02468,0.004983,0.0063,0.4715,5111.43,0.6235,17.52,0.0276,10.21,1.47,0.7357,0.3453,1932.54,125.31,0.16802899539470673
2025-03-19,86878.5,2.547,618.92,0.7439,15.02,34.25,0.2309,94.11,3063.89,19.74,345.51,3053.78,182.55,6.988,24.36,4.539,0.2907,0.1976,2.793,207.66,0.8891,0.4683,0.5495,3.089,66027.66,9.658,9.702,4.75,10.23,0.1999,18.55,53.09,1.269,0.07158,0.3069,44.2,0.1575,0.02718,0.2777,7.26,0.6996,0.08089,3.473,31.08,6.818,1.798,0.0468,0.006072,8.568,0.2676,0.001693,0.9644,0.3748,80.21,1.296,0.7299,0.366,2.294,0.00074,0.1072,18.71,35.16,0.02344,0.01185,0.1407,5.721,0.0252,0.005225,0.00695,0.4901,5400.93,0.6491,18.4,0.0283,9.97,1.451,0.7301,0.3684,2057.75,135.57,0.1780650019645691
2025-03-20,84178.31,2.435,630.24,0.7175,14.22,33.88,0.2338,93.25,3055.65,18.73,333.54,3054.83,178.63,6.909,23.67,4.398,0.2813,0.1899,2.739,210.51,0.87,0.4401,0.5229,3.045,63975.52,9.359,9.128,4.678,9.9,0.195,17.88,51.75,1.23,0.0711,0.2945,42.89,0.1524,0.02608,0.2687,6.815,0.6666,0.07991,3.403,29.26,6.564,1.733,0.04519,0.005684,8.254,0.2671,0.001624,0.9464,0.3645,76.91,1.283,0.7087,0.363,2.221,0.00074,0.1063,18.09,34.41,0.02431,0.011,0.1396,5.42,0.02109,0.005036,0.006939,0.4756,5165.89,0.6303,17.27,0.02709,10.11,1.414,0.6813,0.3527,1982.1,127.5,0.1693509966135025
2025-03-21,84060.48,2.38,634.99,0.7047,13.95,30.83,0.2336,90.82,3037.26,19.17,322.92,3027.1,178.13,6.78,22.97,4.497,0.2769,0.1845,2.714,213.29,0.844,0.4397,0.5015,2.917,63885.96,9.68,8.868,4.594,9.697,0.1874,17.7,52.16,1.203,0.07272,0.2847,41.58,0.1475,0.02519,0.2609,6.721,0.6592,0.07827,3.314,29.44,6.147,1.717,0.04481,0.00609,8.067,0.2562,0.001543,0.9158,0.3666,75.99,1.245,0.685,0.363,2.147,0.00074,0.1046,17.9,33.62,0.0275,0.01054,0.1334,5.44,0.02458,0.004952,0.006849,0.4655,5104.39,0.6271,16.94,0.02915,9.37,1.395,0.7135,0.3337,1964.85,128.43,0.16706199944019318
2025-03-22,83837.39,2.371,626.85,0.7012,14.25,31.07,0.237,91.34,3053.36,19.43,322.28,3027.7,179.77,6.738,23.33,4.446,0.274,0.1827,2.731,214.6,0.8649,0.4914,0.5131,2.988,63716.42,9.37,8.815,4.884,9.907,0.1881,17.65,51.52,1.232,0.07273,0.296,43.24,0.1496,0.02531,0.2618,7.213,0.6721,0.08037,3.407,30.62,6.223,1.731,0.04569,0.006313,8.107,0.2636,0.00153,0.9227,0.3674,77.15,1.471,0.692,0.371,2.144,0.00074,0.106,18.12,34.06,0.02734,0.01042,0.1353,5.61,0.02471,0.005109,0.008415,0.4746,5189.57,0.6286,16.93,0.03069,9.22,1.39,0.7206,0.3475,1980.04,128.48,0.16734300553798676
